model,file,label,duration_sec,median_hz,mean_hz,std_hz,pitch_std_semitones,voiced_frames,target_shift,estimated_shift,shift_error,abs_shift_error,onset_rms_ratio,onset_centroid_ratio,onset_flatness_ratio,onset_high_band_ratio,params
continuous,continuous_down_1.wav,down_1,1.8933333333333333,598.8931579496498,599.5536229445692,4.201754500105451,0.11889492335957828,89,-1.0,35.96689148405993,36.96689148405993,36.96689148405993,3.1597601173405137,1.4580720086796557,13.546129389389842,1.1355589637108727,"{""pitch_shift"": -1.0}"
continuous,continuous_down_0_5.wav,down_0_5,1.8933333333333333,620.757220969052,621.0575140270337,2.7134057494105837,0.07529020663526696,89,-0.5,36.58765734393275,37.08765734393275,37.08765734393275,4.071228207104911,2.2510834129897836,38.32316419663697,3.9929988912231664,"{""pitch_shift"": -0.5}"
continuous,continuous_center.wav,center,1.8933333333333333,75.00494885077673,158.2828767196065,171.4168316967696,13.058406517436694,89,0.0,0.0,0.0,0.0,1.3105242833717408,2.8982766833768694,69.59606720642304,4.12931215566276,"{""pitch_shift"": 0.0}"
continuous,continuous_up_0_5.wav,up_0_5,1.8933333333333333,665.8287967193479,667.0262103594504,5.147923356603121,0.13106579649115488,89,0.5,37.801122890714424,37.301122890714424,37.301122890714424,3.3021795006502197,1.9104781419431787,33.51659378528497,2.226790353878741,"{""pitch_shift"": 0.5}"
continuous,continuous_up_1.wav,up_1,1.8933333333333333,699.8442511719692,700.0999111518375,2.415747510006712,0.059375471063760586,89,1.0,38.663714349162916,37.663714349162916,37.663714349162916,4.147741289672484,2.4275094110261066,46.49335215598484,3.4668608923414324,"{""pitch_shift"": 1.0}"
continuous,continuous_interp_up_0_25.wav,up_0_25,1.8933333333333333,664.6503861733092,651.5477283004623,87.53004899318212,5.607902355259164,89,0.25,37.77045566914822,37.52045566914822,37.52045566914822,10.138185301358105,2.31453073562878,25.824884592991665,2.5802072025938423,"{""pitch_shift"": 0.25}"
continuous,continuous_interp_up_0_75.wav,up_0_75,1.8933333333333333,673.9349393962788,636.7794290325816,153.30108479092098,8.901392067231654,89,0.75,38.010619551663,37.260619551663,37.260619551663,4.467364155042872,1.0675681659445693,5.930658365193317,0.9569093472729111,"{""pitch_shift"": 0.75}"
categorical,categorical_down_1.wav,down_1,1.8933333333333333,130.85509581293712,201.30216526446625,165.3383808422833,9.980759131162555,89,-1.0,-24.06884790469145,-23.06884790469145,23.06884790469145,7.132466898883315,1.468235368264692,8.905348956370528,1.1759686791531054,"{""pitch_shift_down_1"": 1.0, ""pitch_shift_down_0_5"": 0.0, ""pitch_shift_center"": 0.0, ""pitch_shift_up_0_5"": 0.0, ""pitch_shift_up_1"": 0.0}"
categorical,categorical_down_0_5.wav,down_0_5,1.8933333333333333,610.8756287734345,571.2970556352309,128.0130500401925,7.861513088467957,89,-0.5,2.606055018509508,3.106055018509508,3.106055018509508,4.622557184953623,1.1629901793068127,6.504468368376822,1.2854226678194267,"{""pitch_shift_down_1"": 0.0, ""pitch_shift_down_0_5"": 1.0, ""pitch_shift_center"": 0.0, ""pitch_shift_up_0_5"": 0.0, ""pitch_shift_up_1"": 0.0}"
categorical,categorical_center.wav,center,1.8933333333333333,525.5060715922472,525.6776333138034,0.6389356357744659,0.0210213590140013,89,0.0,0.0,0.0,0.0,1.1780365983691297,2.781552508050786,77.91668724580371,2.9767715300720563,"{""pitch_shift_down_1"": 0.0, ""pitch_shift_down_0_5"": 0.0, ""pitch_shift_center"": 1.0, ""pitch_shift_up_0_5"": 0.0, ""pitch_shift_up_1"": 0.0}"
categorical,categorical_up_0_5.wav,up_0_5,1.8933333333333333,684.0853187259206,685.1912228190998,6.541312306505887,0.16155995103298357,89,0.5,4.565626026369247,4.065626026369247,4.065626026369247,3.404208792679567,2.5307329376678616,81.696009575383,3.5059765534268905,"{""pitch_shift_down_1"": 0.0, ""pitch_shift_down_0_5"": 0.0, ""pitch_shift_center"": 0.0, ""pitch_shift_up_0_5"": 1.0, ""pitch_shift_up_1"": 0.0}"
categorical,categorical_up_1.wav,up_1,1.8933333333333333,691.927507722821,676.3208707655001,91.51231233647151,5.706305827443714,89,1.0,4.7629615649221595,3.7629615649221595,3.7629615649221595,4.707416313568669,2.8916514175771044,80.16973112693505,4.1333811646404275,"{""pitch_shift_down_1"": 0.0, ""pitch_shift_down_0_5"": 0.0, ""pitch_shift_center"": 0.0, ""pitch_shift_up_0_5"": 0.0, ""pitch_shift_up_1"": 1.0}"
